system:index,LC_Type1,LC_Type2,Unnamed_ 0,datetime,google:max_source_file_timestamp,latitude,longitude,school_id,timestamp,.geo
2020_01_01_00000000000000000de6,8.0,8.0,3558,2020-01-01 00:00:00,1.640916859E12,14.049239,121.261772,108198,1577836800000,"{""type"":""Point"",""coordinates"":[121.26177059053794,14.049240638980342]}"
2020_01_01_00000000000000000887,12.0,12.0,2183,2020-01-01 00:00:00,1.640916859E12,15.426396,120.616193,106733,1577836800000,"{""type"":""Point"",""coordinates"":[120.61619085822213,15.426393867427619]}"
2020_01_01_000000000000000004ef,12.0,12.0,1263,2020-01-01 00:00:00,1.640916859E12,15.672131,120.93441,105748,1577836800000,"{""type"":""Point"",""coordinates"":[120.93441014580026,15.67213046738197]}"
2020_01_01_00000000000000001630,9.0,9.0,5680,2020-01-01 00:00:00,1.640916859E12,15.933057,121.043785,159013,1577836800000,"{""type"":""Point"",""coordinates"":[121.04378297643919,15.933059224625406]}"
2020_01_01_000000000000000005ff,11.0,11.0,1535,2020-01-01 00:00:00,1.640916859E12,14.86734516,120.538831,106044,1577836800000,"{""type"":""Point"",""coordinates"":[120.5388299140459,14.867342991053953]}"
2020_01_01_000000000000000008f8,9.0,9.0,2296,2020-01-01 00:00:00,1.640916859E12,15.656646,119.935173,106850,1577836800000,"{""type"":""Point"",""coordinates"":[119.93517464983462,15.656644009423356]}"
2020_01_01_000000000000000000cd,8.0,8.0,205,2020-01-01 00:00:00,1.640916859E12,14.50804705,120.5878058,104626,1577836800000,"{""type"":""Point"",""coordinates"":[120.58780422091593,14.508046464571494]}"
2020_01_01_00000000000000000c8f,8.0,8.0,3215,2020-01-01 00:00:00,1.640916859E12,14.072047,120.851288,107840,1577836800000,"{""type"":""Point"",""coordinates"":[120.85128804306298,14.072048940868719]}"
2020_01_01_00000000000000000a9e,12.0,12.0,2718,2020-01-01 00:00:00,1.640916859E12,13.90443,120.648926,107316,1577836800000,"{""type"":""Point"",""coordinates"":[120.64892511905552,13.904431332269686]}"
2020_01_01_00000000000000000e79,2.0,2.0,3705,2020-01-01 00:00:00,1.640916859E12,14.121926,121.398926,108354,1577836800000,"{""type"":""Point"",""coordinates"":[121.3989280798409,14.121923986151506]}"
2020_01_01_000000000000000007d1,9.0,9.0,2001,2020-01-01 00:00:00,1.640916859E12,15.74139179,120.5742806,106532,1577836800000,"{""type"":""Point"",""coordinates"":[120.5742797674208,15.741393684045143]}"
2020_01_01_0000000000000000047e,12.0,12.0,1150,2020-01-01 00:00:00,1.640916859E12,15.607765,120.820758,105631,1577836800000,"{""type"":""Point"",""coordinates"":[120.82075657815001,15.607763343675478]}"
2020_01_01_00000000000000000b9a,9.0,9.0,2970,2020-01-01 00:00:00,1.640916859E12,14.03671521,121.1750844,107585,1577836800000,"{""type"":""Point"",""coordinates"":[121.17508566605893,14.036715024121209]}"
2020_01_01_00000000000000000164,11.0,11.0,356,2020-01-01 00:00:00,1.640916859E12,14.78494,120.881689,104781,1577836800000,"{""type"":""Point"",""coordinates"":[120.88169019404536,14.78493880358627]}"
2020_01_01_00000000000000000e04,13.0,13.0,3588,2020-01-01 00:00:00,1.640916859E12,14.31138513,121.0635709,108230,1577836800000,"{""type"":""Point"",""coordinates"":[121.06357246691437,14.311386730811373]}"
2020_01_01_00000000000000001632,12.0,12.0,5682,2020-01-01 00:00:00,1.640916859E12,15.558215,120.804284,159015,1577836800000,"{""type"":""Point"",""coordinates"":[120.8042846588586,15.558213812769585]}"
2020_01_01_000000000000000006c6,9.0,9.0,1734,2020-01-01 00:00:00,1.640916859E12,15.03947673,120.7922891,106245,1577836800000,"{""type"":""Point"",""coordinates"":[120.79228967702481,15.039477669020123]}"
2020_01_01_00000000000000000ffc,11.0,11.0,4092,2020-01-01 00:00:00,1.640916859E12,13.92356531,122.1125543,108761,1577836800000,"{""type"":""Point"",""coordinates"":[122.11255369423225,13.923565334890021]}"
2020_01_01_00000000000000000369,12.0,12.0,873,2020-01-01 00:00:00,1.640916859E12,15.222879,120.930724,105336,1577836800000,"{""type"":""Point"",""coordinates"":[120.93072246922908,15.22288049534835]}"
2020_01_01_0000000000000000073e,9.0,9.0,1854,2020-01-01 00:00:00,1.640916859E12,15.330882,120.592691,106371,1577836800000,"{""type"":""Point"",""coordinates"":[120.59269139567047,15.33087992286281]}"
2020_01_01_0000000000000000033f,12.0,12.0,831,2020-01-01 00:00:00,1.640916859E12,15.822545,120.733316,105284,1577836800000,"{""type"":""Point"",""coordinates"":[120.73331806559302,15.822544864116805]}"
2020_01_01_00000000000000001055,8.0,8.0,4181,2020-01-01 00:00:00,1.640916859E12,13.910574,122.254658,108857,1577836800000,"{""type"":""Point"",""coordinates"":[122.25465632660344,13.910575973521334]}"
2020_01_01_00000000000000000914,9.0,9.0,2324,2020-01-01 00:00:00,1.640916859E12,15.332009,119.998898,106881,1577836800000,"{""type"":""Point"",""coordinates"":[119.99889966298942,15.33200807542933]}"
2020_01_01_00000000000000000bf7,12.0,12.0,3063,2020-01-01 00:00:00,1.640916859E12,13.8445205,121.0287725,107681,1577836800000,"{""type"":""Point"",""coordinates"":[121.02877364229329,13.844518850515588]}"
2020_01_01_00000000000000000b03,8.0,8.0,2819,2020-01-01 00:00:00,1.640916859E12,13.690564,121.312881,107426,1577836800000,"{""type"":""Point"",""coordinates"":[121.31288080681253,13.690563927544314]}"
2020_01_01_000000000000000002b1,13.0,13.0,689,2020-01-01 00:00:00,1.640916859E12,14.97309167,120.92145,105131,1577836800000,"{""type"":""Point"",""coordinates"":[120.92145199813895,14.973090572536421]}"
2020_01_01_00000000000000000043,2.0,2.0,67,2020-01-01 00:00:00,1.640916859E12,15.847799,121.499575,104481,1577836800000,"{""type"":""Point"",""coordinates"":[121.49957444971818,15.847801212483525]}"
2020_01_01_000000000000000014a1,13.0,13.0,5281,2020-01-01 00:00:00,1.640916859E12,14.664441,121.072746,136555,1577836800000,"{""type"":""Point"",""coordinates"":[121.0727448377813,14.664440515819003]}"
2020_01_01_00000000000000000526,12.0,12.0,1318,2020-01-01 00:00:00,1.640916859E12,15.593928,120.922213,105807,1577836800000,"{""type"":""Point"",""coordinates"":[120.92221450441909,15.593926753106635]}"
2020_01_01_000000000000000005ca,8.0,8.0,1482,2020-01-01 00:00:00,1.640916859E12,15.017091,120.443512,105990,1577836800000,"{""type"":""Point"",""coordinates"":[120.44351216992746,15.017092981731821]}"
2020_01_01_000000000000000006e6,14.0,14.0,1766,2020-01-01 00:00:00,1.640916859E12,15.082693,120.771637,106279,1577836800000,"{""type"":""Point"",""coordinates"":[120.77163512094525,15.082690817329064]}"
2020_01_01_000000000000000010be,10.0,10.0,4286,2020-01-01 00:00:00,1.640916859E12,13.97941448,121.7915046,108967,1577836800000,"{""type"":""Point"",""coordinates"":[121.79150287748519,13.979415575584431]}"
2020_01_01_0000000000000000080e,12.0,12.0,2062,2020-01-01 00:00:00,1.640916859E12,15.64681042,120.6466413,106598,1577836800000,"{""type"":""Point"",""coordinates"":[120.64664205931611,15.646811691600504]}"
2020_01_01_00000000000000000e2f,8.0,8.0,3631,2020-01-01 00:00:00,1.640916859E12,14.24785,121.501015,108275,1577836800000,"{""type"":""Point"",""coordinates"":[121.50101473935847,14.247848999900821]}"
2020_01_01_00000000000000000228,12.0,12.0,552,2020-01-01 00:00:00,1.640916859E12,14.90087,120.986153,104983,1577836800000,"{""type"":""Point"",""coordinates"":[120.98615355442446,14.900870971874811]}"
2020_01_01_00000000000000000ef5,13.0,13.0,3829,2020-01-01 00:00:00,1.640916859E12,14.314941,121.111153,108481,1577836800000,"{""type"":""Point"",""coordinates"":[121.11115107515462,14.314940634350966]}"
2020_01_01_00000000000000000bbb,13.0,13.0,3003,2020-01-01 00:00:00,1.640916859E12,13.817911,121.392403,107618,1577836800000,"{""type"":""Point"",""coordinates"":[121.39240441499972,13.817911394529675]}"
2020_01_01_000000000000000016ee,14.0,14.0,5870,2020-01-01 00:00:00,1.640916859E12,14.139073,121.072617,240006,1577836800000,"{""type"":""Point"",""coordinates"":[121.07261552385077,14.13907368880306]}"
2020_01_01_000000000000000016a6,11.0,11.0,5798,2020-01-01 00:00:00,1.640916859E12,14.188353,121.260117,164502,1577836800000,"{""type"":""Point"",""coordinates"":[121.2601162640471,14.188351214544692]}"
2020_01_01_00000000000000000e91,10.0,10.0,3729,2020-01-01 00:00:00,1.640916859E12,14.226079,121.463242,108378,1577836800000,"{""type"":""Point"",""coordinates"":[121.46324169433473,14.226079668557897]}"
2020_01_01_000000000000000001bc,9.0,9.0,444,2020-01-01 00:00:00,1.640916859E12,14.873041,120.79213,104871,1577836800000,"{""type"":""Point"",""coordinates"":[120.7921291493869,14.873041722200252]}"
2020_01_01_00000000000000000f24,8.0,8.0,3876,2020-01-01 00:00:00,1.640916859E12,13.92071516,121.9959234,108529,1577836800000,"{""type"":""Point"",""coordinates"":[121.9959214470783,13.92071596931687]}"
2020_01_01_00000000000000000691,9.0,9.0,1681,2020-01-01 00:00:00,1.640916859E12,15.068047,120.698337,106190,1577836800000,"{""type"":""Point"",""coordinates"":[120.69833641782871,15.06804712946955]}"
2020_01_01_0000000000000000003e,10.0,10.0,62,2020-01-01 00:00:00,1.640916859E12,15.817096,121.501692,104476,1577836800000,"{""type"":""Point"",""coordinates"":[121.50169252271856,15.817095842629495]}"
2020_01_01_00000000000000000e11,9.0,9.0,3601,2020-01-01 00:00:00,1.640916859E12,14.23457308,121.1586577,108244,1577836800000,"{""type"":""Point"",""coordinates"":[121.15865833777805,14.234574256064711]}"
2020_01_01_00000000000000000cf0,13.0,13.0,3312,2020-01-01 00:00:00,1.640916859E12,14.2822792,121.0015974,107937,1577836800000,"{""type"":""Point"",""coordinates"":[121.00159542137253,14.282277719134477]}"
2020_01_01_00000000000000000821,9.0,9.0,2081,2020-01-01 00:00:00,1.640916859E12,15.6234088,120.2864689,106621,1577836800000,"{""type"":""Point"",""coordinates"":[120.28646708992613,15.623410329272021]}"
2020_01_01_000000000000000004b9,12.0,12.0,1209,2020-01-01 00:00:00,1.640916859E12,15.738431,121.037853,105691,1577836800000,"{""type"":""Point"",""coordinates"":[121.03785237203809,15.738432840945654]}"
2020_01_01_00000000000000000dec,14.0,14.0,3564,2020-01-01 00:00:00,1.640916859E12,14.143658,121.2729437,108204,1577836800000,"{""type"":""Point"",""coordinates"":[121.27294509777789,14.143657644686002]}"
2020_01_01_000000000000000007c4,12.0,12.0,1988,2020-01-01 00:00:00,1.640916859E12,15.587159,120.377369,106516,1577836800000,"{""type"":""Point"",""coordinates"":[120.3773703240017,15.587157837707503]}"
2020_01_01_000000000000000015ca,13.0,13.0,5578,2020-01-01 00:00:00,1.640916859E12,14.5,121.0627778,136875,1577836800000,"{""type"":""Point"",""coordinates"":[121.06277874692685,14.499997787170027]}"
2020_01_01_0000000000000000005e,8.0,8.0,94,2020-01-01 00:00:00,1.640916859E12,15.78472222,121.3127778,104508,1577836800000,"{""type"":""Point"",""coordinates"":[121.3127782474883,15.784722768981476]}"
2020_01_01_00000000000000001619,12.0,12.0,5657,2020-01-01 00:00:00,1.640916859E12,14.842066,120.956171,158521,1577836800000,"{""type"":""Point"",""coordinates"":[120.9561705589411,14.842064347181962]}"
2020_01_01_0000000000000000148b,13.0,13.0,5259,2020-01-01 00:00:00,1.640916859E12,14.72886,121.04573,136533,1577836800000,"{""type"":""Point"",""coordinates"":[121.04573160359955,14.728861148738133]}"
2020_01_01_00000000000000000aef,12.0,12.0,2799,2020-01-01 00:00:00,1.640916859E12,13.900576,120.899345,107404,1577836800000,"{""type"":""Point"",""coordinates"":[120.89934377511594,13.900574209858455]}"
2020_01_01_0000000000000000020e,9.0,9.0,526,2020-01-01 00:00:00,1.640916859E12,14.934543,121.07122,104956,1577836800000,"{""type"":""Point"",""coordinates"":[121.07121982522104,14.93454164392938]}"
2020_01_01_00000000000000000553,12.0,12.0,1363,2020-01-01 00:00:00,1.640916859E12,15.454177,120.790733,105866,1577836800000,"{""type"":""Point"",""coordinates"":[120.79073345075716,15.45417852609164]}"
2020_01_01_00000000000000000123,9.0,9.0,291,2020-01-01 00:00:00,1.640916859E12,14.957988,121.071983,104712,1577836800000,"{""type"":""Point"",""coordinates"":[121.07198233150118,14.9579875972684]}"
2020_01_01_000000000000000016e8,13.0,13.0,5864,2020-01-01 00:00:00,1.640916859E12,14.619248,121.134483,230005,1577836800000,"{""type"":""Point"",""coordinates"":[121.13448109186626,14.619247526642328]}"
2020_01_01_0000000000000000079f,12.0,12.0,1951,2020-01-01 00:00:00,1.640916859E12,15.59936382,120.5172998,106474,1577836800000,"{""type"":""Point"",""coordinates"":[120.51730137415987,15.599362397290788]}"
2020_01_01_00000000000000001485,13.0,13.0,5253,2020-01-01 00:00:00,1.640916859E12,14.718647,121.034973,136527,1577836800000,"{""type"":""Point"",""coordinates"":[121.03497179275757,14.718645348224689]}"
2020_01_01_000000000000000012b9,2.0,2.0,4793,2020-01-01 00:00:00,1.640916859E12,14.581591,121.420644,109498,1577836800000,"{""type"":""Point"",""coordinates"":[121.42064390197116,14.581590418245977]}"
2020_01_01_000000000000000016ba,8.0,8.0,5818,2020-01-01 00:00:00,1.640916859E12,14.153372,121.458374,164531,1577836800000,"{""type"":""Point"",""coordinates"":[121.45837235598438,14.153374025881465]}"
2020_01_01_00000000000000000fee,10.0,10.0,4078,2020-01-01 00:00:00,1.640916859E12,13.93180454,122.4064977,108747,1577836800000,"{""type"":""Point"",""coordinates"":[122.4064976356754,13.931805753636793]}"
2020_01_01_00000000000000001344,14.0,14.0,4932,2020-01-01 00:00:00,1.640916859E12,13.92823352,121.1699326,109643,1577836800000,"{""type"":""Point"",""coordinates"":[121.16993094524115,13.92823401369298]}"
2020_01_01_00000000000000001317,8.0,8.0,4887,2020-01-01 00:00:00,1.640916859E12,13.79770502,121.0883323,109595,1577836800000,"{""type"":""Point"",""coordinates"":[121.08833385506414,13.797707207656513]}"
2020_01_01_00000000000000001534,13.0,13.0,5428,2020-01-01 00:00:00,1.640916859E12,14.5648,121.077614,136719,1577836800000,"{""type"":""Point"",""coordinates"":[121.07761417613168,14.564801902779752]}"
2020_01_01_00000000000000000096,9.0,9.0,150,2020-01-01 00:00:00,1.640916859E12,14.647161,120.461716,104566,1577836800000,"{""type"":""Point"",""coordinates"":[120.4617142204276,14.647161499236898]}"
2020_01_01_00000000000000000ad7,8.0,8.0,2775,2020-01-01 00:00:00,1.640916859E12,14.023186,120.930466,107379,1577836800000,"{""type"":""Point"",""coordinates"":[120.93046384136794,14.023186111525058]}"
2020_01_01_0000000000000000010c,11.0,11.0,268,2020-01-01 00:00:00,1.640916859E12,14.66743842,120.5640415,104689,1577836800000,"{""type"":""Point"",""coordinates"":[120.56404167140207,14.667437031726916]}"
2020_01_01_000000000000000002ca,9.0,9.0,714,2020-01-01 00:00:00,1.640916859E12,14.886168,121.009354,105159,1577836800000,"{""type"":""Point"",""coordinates"":[121.0093542572055,14.886169315701597]}"
2020_01_01_00000000000000000017,10.0,10.0,23,2020-01-01 00:00:00,1.640916859E12,16.421,122.1919,104433,1577836800000,"{""type"":""Point"",""coordinates"":[122.19189893837725,16.42100081649978]}"
2020_01_01_0000000000000000073f,9.0,9.0,1855,2020-01-01 00:00:00,1.640916859E12,15.326076,120.59239,106372,1577836800000,"{""type"":""Point"",""coordinates"":[120.59238817679885,15.326077471028247]}"
2020_01_01_0000000000000000085a,12.0,12.0,2138,2020-01-01 00:00:00,1.640916859E12,15.557104,120.462436,106684,1577836800000,"{""type"":""Point"",""coordinates"":[120.46243659479825,15.557103496607276]}"
2020_01_01_0000000000000000075d,12.0,12.0,1885,2020-01-01 00:00:00,1.640916859E12,15.34014167,120.6890028,106405,1577836800000,"{""type"":""Point"",""coordinates"":[120.68900351932385,15.340141475750812]}"
2020_01_01_00000000000000000f3e,10.0,10.0,3902,2020-01-01 00:00:00,1.640916859E12,14.8075,122.0015028,108562,1577836800000,"{""type"":""Point"",""coordinates"":[122.0015042415972,14.807501854916705]}"
2020_01_01_0000000000000000138b,13.0,13.0,5003,2020-01-01 00:00:00,1.640916859E12,13.9596706,121.6087823,109717,1577836800000,"{""type"":""Point"",""coordinates"":[121.60878229361816,13.959670676119774]}"
2020_01_01_0000000000000000086b,13.0,13.0,2155,2020-01-01 00:00:00,1.640916859E12,15.482692,120.619406,106702,1577836800000,"{""type"":""Point"",""coordinates"":[120.61940587008166,15.482690018227371]}"
2020_01_01_00000000000000001455,13.0,13.0,5205,2020-01-01 00:00:00,1.640916859E12,14.56769235,121.005077,136479,1577836800000,"{""type"":""Point"",""coordinates"":[121.00507797929527,14.567691400262385]}"
2020_01_01_000000000000000006ed,14.0,14.0,1773,2020-01-01 00:00:00,1.640916859E12,15.076607,120.776419,106286,1577836800000,"{""type"":""Point"",""coordinates"":[120.77641973637564,15.076608603492163]}"
2020_01_01_0000000000000000005b,2.0,2.0,91,2020-01-01 00:00:00,1.640916859E12,15.731445,121.3758,104505,1577836800000,"{""type"":""Point"",""coordinates"":[121.37579872267663,15.731445429594906]}"
2020_01_01_000000000000000002d2,12.0,12.0,722,2020-01-01 00:00:00,1.640916859E12,14.840567,120.9575465,105167,1577836800000,"{""type"":""Point"",""coordinates"":[120.95754842116659,14.840566089228007]}"
2020_01_01_00000000000000000826,12.0,12.0,2086,2020-01-01 00:00:00,1.640916859E12,15.49550255,120.4049072,106627,1577836800000,"{""type"":""Point"",""coordinates"":[120.4049052730067,15.495501015553923]}"
2020_01_01_00000000000000000dff,13.0,13.0,3583,2020-01-01 00:00:00,1.640916859E12,14.33655733,121.0881259,108225,1577836800000,"{""type"":""Point"",""coordinates"":[121.08812427731466,14.336558356258072]}"
2020_01_01_00000000000000000b24,2.0,2.0,2852,2020-01-01 00:00:00,1.640916859E12,13.74638889,120.9013889,107464,1577836800000,"{""type"":""Point"",""coordinates"":[120.90139050249948,13.746387413632402]}"
2020_01_01_0000000000000000005f,14.0,14.0,95,2020-01-01 00:00:00,1.640916859E12,15.77222222,121.4638889,104509,1577836800000,"{""type"":""Point"",""coordinates"":[121.46388826398747,15.772223908728668]}"
2020_01_01_00000000000000000658,13.0,13.0,1624,2020-01-01 00:00:00,1.640916859E12,15.210837,120.648582,106133,1577836800000,"{""type"":""Point"",""coordinates"":[120.64858176827437,15.210836463402993]}"
2020_01_01_00000000000000000d1e,13.0,13.0,3358,2020-01-01 00:00:00,1.640916859E12,14.38833835,120.9283576,107986,1577836800000,"{""type"":""Point"",""coordinates"":[120.92835914567071,14.388337437690684]}"
2020_01_01_00000000000000000c56,14.0,14.0,3158,2020-01-01 00:00:00,1.640916859E12,14.136076,121.064697,107778,1577836800000,"{""type"":""Point"",""coordinates"":[121.06469616037982,14.136077172895147]}"
2020_01_01_000000000000000015a4,13.0,13.0,5540,2020-01-01 00:00:00,1.640916859E12,14.68540087,120.9589435,136833,1577836800000,"{""type"":""Point"",""coordinates"":[120.95894411979631,14.685402749871256]}"
2020_01_01_00000000000000001163,9.0,9.0,4451,2020-01-01 00:00:00,1.640916859E12,13.29089477,122.5292087,109135,1577836800000,"{""type"":""Point"",""coordinates"":[122.52920763756516,13.290894700123962]}"
2020_01_01_000000000000000015db,13.0,13.0,5595,2020-01-01 00:00:00,1.640916859E12,14.5466082,121.0718454,136893,1577836800000,"{""type"":""Point"",""coordinates"":[121.07184409936853,14.546608770481692]}"
2020_01_01_000000000000000000a1,13.0,13.0,161,2020-01-01 00:00:00,1.640916859E12,14.87064573,120.4622941,104578,1577836800000,"{""type"":""Point"",""coordinates"":[120.46229390356457,14.870647184934553]}"
2020_01_01_000000000000000011bd,9.0,9.0,4541,2020-01-01 00:00:00,1.640916859E12,13.96712461,122.5361808,109229,1577836800000,"{""type"":""Point"",""coordinates"":[122.53618167161274,13.967126293081135]}"
2020_01_01_0000000000000000113d,8.0,8.0,4413,2020-01-01 00:00:00,1.640916859E12,13.32249903,122.6519412,109096,1577836800000,"{""type"":""Point"",""coordinates"":[122.65193993496024,13.322500808390783]}"
2020_01_01_000000000000000015f3,10.0,10.0,5619,2020-01-01 00:00:00,1.640916859E12,16.1998,122.0561,157501,1577836800000,"{""type"":""Point"",""coordinates"":[122.05610147489561,16.199798190541483]}"
2020_01_01_00000000000000000931,9.0,9.0,2353,2020-01-01 00:00:00,1.640916859E12,15.74774736,119.910478,106911,1577836800000,"{""type"":""Point"",""coordinates"":[119.91048014820063,15.747747903046303]}"
2020_01_01_00000000000000000411,12.0,12.0,1041,2020-01-01 00:00:00,1.640916859E12,15.872313,120.906287,105516,1577836800000,"{""type"":""Point"",""coordinates"":[120.90628659545618,15.872312890974314]}"
2020_01_01_000000000000000006d2,9.0,9.0,1746,2020-01-01 00:00:00,1.640916859E12,14.9912601,120.7812397,106259,1577836800000,"{""type"":""Point"",""coordinates"":[120.78124002461438,14.991261409329212]}"
2020_01_01_0000000000000000143f,13.0,13.0,5183,2020-01-01 00:00:00,1.640916859E12,14.61844757,120.9964671,136457,1577836800000,"{""type"":""Point"",""coordinates"":[120.99646745516104,14.618449347553764]}"
2020_01_01_00000000000000000264,12.0,12.0,612,2020-01-01 00:00:00,1.640916859E12,15.07104552,121.010665,105047,1577836800000,"{""type"":""Point"",""coordinates"":[121.01066523291524,15.071043645377467]}"
2020_01_01_00000000000000000160,9.0,9.0,352,2020-01-01 00:00:00,1.640916859E12,14.79690455,120.8678972,104776,1577836800000,"{""type"":""Point"",""coordinates"":[120.86789819448705,14.79690257171267]}"
2020_01_01_00000000000000000c3e,14.0,14.0,3134,2020-01-01 00:00:00,1.640916859E12,14.06869232,121.1540625,107753,1577836800000,"{""type"":""Point"",""coordinates"":[121.15406100459195,14.068691237775472]}"
2020_01_01_00000000000000000c88,12.0,12.0,3208,2020-01-01 00:00:00,1.640916859E12,14.024612,120.730812,107833,1577836800000,"{""type"":""Point"",""coordinates"":[120.73081205080096,14.024613023862159]}"
2020_01_01_0000000000000000044a,9.0,9.0,1098,2020-01-01 00:00:00,1.640916859E12,15.433687,121.137062,105578,1577836800000,"{""type"":""Point"",""coordinates"":[121.13706291137622,15.43368895675106]}"
2020_01_01_000000000000000009ec,13.0,13.0,2540,2020-01-01 00:00:00,1.640916859E12,15.500225,120.970861,107110,1577836800000,"{""type"":""Point"",""coordinates"":[120.97085883781112,15.500223203569522]}"
2020_01_01_000000000000000016ea,8.0,8.0,5866,2020-01-01 00:00:00,1.640916859E12,14.120667,121.070328,240002,1577836800000,"{""type"":""Point"",""coordinates"":[121.07032800501034,14.120666519654439]}"
2020_01_01_00000000000000001692,12.0,12.0,5778,2020-01-01 00:00:00,1.640916859E12,13.828121,121.414078,163515,1577836800000,"{""type"":""Point"",""coordinates"":[121.41408010522046,13.828122735942067]}"
2020_01_01_00000000000000001151,8.0,8.0,4433,2020-01-01 00:00:00,1.640916859E12,13.29071204,122.5438428,109116,1577836800000,"{""type"":""Point"",""coordinates"":[122.54384240722258,13.29071187698077]}"
2020_01_01_00000000000000001601,14.0,14.0,5633,2020-01-01 00:00:00,1.640916859E12,14.845879,120.406792,158001,1577836800000,"{""type"":""Point"",""coordinates"":[120.40679147275233,14.845876878582661]}"
2020_01_01_0000000000000000151c,13.0,13.0,5404,2020-01-01 00:00:00,1.640916859E12,14.550571,121.063805,136692,1577836800000,"{""type"":""Point"",""coordinates"":[121.06380434016916,14.55057291131821]}"
2020_01_01_000000000000000010ab,11.0,11.0,4267,2020-01-01 00:00:00,1.640916859E12,13.90407544,121.849966,108947,1577836800000,"{""type"":""Point"",""coordinates"":[121.84996615139691,13.90407460418541]}"
2020_01_01_00000000000000001202,8.0,8.0,4610,2020-01-01 00:00:00,1.640916859E12,13.85438586,122.033995,109298,1577836800000,"{""type"":""Point"",""coordinates"":[122.0339932518726,13.854386841146862]}"
2020_01_01_000000000000000000f9,8.0,8.0,249,2020-01-01 00:00:00,1.640916859E12,14.79159555,120.4565427,104670,1577836800000,"{""type"":""Point"",""coordinates"":[120.45654166320563,14.791596241459066]}"
2020_01_01_00000000000000000cd8,9.0,9.0,3288,2020-01-01 00:00:00,1.640916859E12,14.29858,120.9558786,107913,1577836800000,"{""type"":""Point"",""coordinates"":[120.95588071737258,14.298580192585876]}"
2020_01_01_00000000000000000ec5,13.0,13.0,3781,2020-01-01 00:00:00,1.640916859E12,14.36368867,121.0581568,108432,1577836800000,"{""type"":""Point"",""coordinates"":[121.05815465913442,14.363687527067237]}"
2020_01_01_000000000000000015f1,12.0,12.0,5617,2020-01-01 00:00:00,1.640916859E12,14.51036995,121.2413712,136917,1577836800000,"{""type"":""Point"",""coordinates"":[121.2413702032184,14.510369656220343]}"
2020_01_01_0000000000000000040e,12.0,12.0,1038,2020-01-01 00:00:00,1.640916859E12,15.831792,120.884859,105513,1577836800000,"{""type"":""Point"",""coordinates"":[120.8848606148944,15.831793039701651]}"
2020_01_01_00000000000000001152,8.0,8.0,4434,2020-01-01 00:00:00,1.640916859E12,13.38141581,122.5013351,109117,1577836800000,"{""type"":""Point"",""coordinates"":[122.50133379688008,13.38141445150891]}"
2020_01_01_0000000000000000056e,14.0,14.0,1390,2020-01-01 00:00:00,1.640916859E12,15.160163,120.791066,105895,1577836800000,"{""type"":""Point"",""coordinates"":[120.79106788333618,15.160163239031633]}"
2020_01_01_000000000000000004fa,12.0,12.0,1274,2020-01-01 00:00:00,1.640916859E12,15.439316,120.859283,105759,1577836800000,"{""type"":""Point"",""coordinates"":[120.85928321125178,15.439316342280506]}"
2020_01_01_000000000000000002bf,12.0,12.0,703,2020-01-01 00:00:00,1.640916859E12,14.85097733,120.9792344,105147,1577836800000,"{""type"":""Point"",""coordinates"":[120.9792330295895,14.850978090187807]}"
2020_01_01_0000000000000000167a,13.0,13.0,5754,2020-01-01 00:00:00,1.640916859E12,14.77503499,121.0687461,162504,1577836800000,"{""type"":""Point"",""coordinates"":[121.06874502413633,14.77503514014657]}"
2020_01_01_00000000000000001682,13.0,13.0,5762,2020-01-01 00:00:00,1.640916859E12,15.090397,120.650398,163003,1577836800000,"{""type"":""Point"",""coordinates"":[120.65039662240312,15.090396143949421]}"
2020_01_01_00000000000000000c1b,14.0,14.0,3099,2020-01-01 00:00:00,1.640916859E12,14.094272,121.212898,107717,1577836800000,"{""type"":""Point"",""coordinates"":[121.21289884299215,14.094273100519093]}"
2020_01_01_00000000000000000a9d,12.0,12.0,2717,2020-01-01 00:00:00,1.640916859E12,13.865226,120.635536,107315,1577836800000,"{""type"":""Point"",""coordinates"":[120.63553443859198,13.86522691580779]}"
2020_01_01_00000000000000001544,13.0,13.0,5444,2020-01-01 00:00:00,1.640916859E12,14.6004276,121.0950937,136735,1577836800000,"{""type"":""Point"",""coordinates"":[121.09509385226119,14.600425661095732]}"
2020_01_01_000000000000000003c3,12.0,12.0,963,2020-01-01 00:00:00,1.640916859E12,15.63341,120.729243,105432,1577836800000,"{""type"":""Point"",""coordinates"":[120.72924244723016,15.633412092934899]}"
2020_01_01_00000000000000000a54,11.0,11.0,2644,2020-01-01 00:00:00,1.640916859E12,13.933157,120.733391,107237,1577836800000,"{""type"":""Point"",""coordinates"":[120.73338941120986,13.933156861255982]}"
2020_01_01_00000000000000001246,14.0,14.0,4678,2020-01-01 00:00:00,1.640916859E12,14.48627476,121.197187,109369,1577836800000,"{""type"":""Point"",""coordinates"":[121.19718497087982,14.486272674127518]}"
2020_01_01_000000000000000012f8,10.0,10.0,4856,2020-01-01 00:00:00,1.640916859E12,13.639541,121.093529,109564,1577836800000,"{""type"":""Point"",""coordinates"":[121.0935287077914,13.63954289329079]}"
2020_01_01_0000000000000000036d,13.0,13.0,877,2020-01-01 00:00:00,1.640916859E12,15.304445,120.933045,105340,1577836800000,"{""type"":""Point"",""coordinates"":[120.93304566087791,15.304446371817983]}"
